,prescriber_st,POPESTIMATE2019,class,year_month,trx,qty,DDD,DDDper100k,TRXper100k
4140,MT,1070123,Macrolides,201903,12369.664999999999,175112.3703,73269.6926532997,6846.85,1155.91
4141,MT,1070123,Macrolides,201904,11581.922,163687.0091,68809.95900759997,6430.1,1082.3
4142,MT,1070123,Macrolides,201905,12718.8272,174193.0164,74433.77899224995,6955.63,1188.54
4143,MT,1070123,Macrolides,201906,8224.9111,134768.0835,50787.6450251581,4745.96,768.59
4144,MT,1070123,Macrolides,201907,7616.6367,123067.2669,47753.30274479926,4462.41,711.75
4145,MT,1070123,Macrolides,201908,7023.8528,119037.7118,44147.39608739992,4125.45,656.36
4146,MT,1070123,Macrolides,201909,8549.3166,124702.6274,52391.411853699916,4895.83,798.91
4147,MT,1070123,Macrolides,201910,10372.8454,144367.4866,62881.90366634,5876.14,969.31
4148,MT,1070123,Macrolides,201911,8905.3166,131332.7838,54335.550002100004,5077.51,832.18
4149,MT,1070123,Macrolides,201912,11266.219000000001,152078.7256,67341.5342334,6292.88,1052.8
4150,MT,1070123,Narrow-spectrum Penicillins,201901,1057.8922,38104.7564,7418.8662125,693.27,98.86
4151,MT,1070123,Narrow-spectrum Penicillins,201902,973.3932,37834.6158,6659.8788125,622.35,90.96
4152,MT,1070123,Narrow-spectrum Penicillins,201903,1109.7655,45727.4147,7499.566,700.81,103.7
4153,MT,1070123,Narrow-spectrum Penicillins,201904,1024.8126,36928.7368,7206.2763,673.41,95.77
4154,MT,1070123,Narrow-spectrum Penicillins,201905,990.4989,35428.1172,6805.7807250000005,635.98,92.56
4155,MT,1070123,Narrow-spectrum Penicillins,201906,801.4847,26674.964,5536.8814663501,517.41,74.9
4156,MT,1070123,Narrow-spectrum Penicillins,201907,838.7801999999999,28162.0915,6197.5275,579.14,78.38
4157,MT,1070123,Narrow-spectrum Penicillins,201908,843.7594,29098.423,5918.247025,553.04,78.85
4158,MT,1070123,Narrow-spectrum Penicillins,201909,824.172,28473.8466,5936.6063375,554.76,77.02
4159,MT,1070123,Narrow-spectrum Penicillins,201910,862.7955,32116.0633,5992.9631125,560.03,80.63
4160,MT,1070123,Narrow-spectrum Penicillins,201911,869.0937,30367.0593,5937.7261874999995,554.86,81.21
4161,MT,1070123,Narrow-spectrum Penicillins,201912,962.9338,36560.5112,6699.066275,626.01,89.98
4162,MT,1070123,Others,201901,22.7052,3665.4183000000003,236.81703553052145,22.13,2.12
4163,MT,1070123,Others,201902,25.1084,4363.822099999999,325.95371532879966,30.46,2.35
4164,MT,1070123,Others,201903,22.102400000000003,3916.9097,272.8453006854429,25.5,2.07
4165,MT,1070123,Others,201904,18.5782,3418.403,222.87913281594,20.83,1.74
4166,MT,1070123,Others,201905,15.9673,3245.343,217.0600972863,20.28,1.49
4167,MT,1070123,Others,201906,22.954,6150.7916,277.6178810795198,25.94,2.14
4168,MT,1070123,Others,201907,19.7875,5680.5873,240.50544474603822,22.47,1.85
4169,MT,1070123,Others,201908,15.8186,3405.8643,229.59867609117,21.46,1.48
4170,MT,1070123,Others,201909,19.8197,3113.1132999999995,195.42840872260638,18.26,1.85
4171,MT,1070123,Others,201910,13.6824,3655.9162,240.56231198819552,22.48,1.28
4172,MT,1070123,Others,201911,17.542,3331.8616,217.80858767376594,20.35,1.64
4173,MT,1070123,Others,201912,20.5014,3853.1842,242.77978387588,22.69,1.92
4174,MT,1070123,Oxazolidinones,201901,21.363599999999998,3803.5187,158.36185056316,14.8,2.0
4175,MT,1070123,Oxazolidinones,201902,18.7451,3153.3571999999995,176.7606,16.52,1.75
4176,MT,1070123,Oxazolidinones,201903,24.582,3256.2753000000007,263.50165,24.62,2.3
4177,MT,1070123,Oxazolidinones,201904,34.6134,3531.1791000000003,304.07755,28.42,3.23
4178,MT,1070123,Oxazolidinones,201905,28.273300000000003,416.6628,211.3623,19.75,2.64
4179,MT,1070123,Oxazolidinones,201906,31.3076,6733.427299999999,312.15985,29.17,2.93
4180,MT,1070123,Oxazolidinones,201907,43.2569,936.2772,468.1386,43.75,4.04
4181,MT,1070123,Oxazolidinones,201908,22.7578,3505.4067999999997,242.0059,22.61,2.13
4182,MT,1070123,Oxazolidinones,201909,40.2993,6710.827399999999,347.7727,32.5,3.77
4183,MT,1070123,Oxazolidinones,201910,45.8211,12267.3709,444.16395,41.51,4.28
4184,MT,1070123,Oxazolidinones,201911,33.0755,3420.514,303.774,28.39,3.09
4185,MT,1070123,Oxazolidinones,201912,25.544,3424.6603,258.26785,24.13,2.39
4186,MT,1070123,Polymyxins,201901,0.8908,53.448,53.448,4.99,0.08
4187,MT,1070123,Polymyxins,201904,1.8622,111.732,111.732,10.44,0.17
4188,MT,1070123,Polymyxins,201906,1.9472,116.832,116.832,10.92,0.18
4189,MT,1070123,Polymyxins,201908,0.9165,54.99,54.99,5.14,0.09
4190,MT,1070123,Polymyxins,201910,0.9462,56.772,56.772,5.31,0.09
4191,MT,1070123,Quinolones,201901,3791.9182,49007.421,29004.8111,2710.42,354.34
4192,MT,1070123,Quinolones,201902,3201.7884,43876.0051,25118.98925,2347.3,299.2
4193,MT,1070123,Quinolones,201903,3539.5201,44594.0372,27317.744925,2552.77,330.76
4194,MT,1070123,Quinolones,201904,3620.1688,47780.4094,28328.153475,2647.19,338.29
4195,MT,1070123,Quinolones,201905,3459.5322,47339.0129,28026.19081,2618.97,323.28
4196,MT,1070123,Quinolones,201906,3056.6268999999998,45605.496100000004,23594.26401,2204.82,285.63
4197,MT,1070123,Quinolones,201907,3235.2243,44522.5096,25491.1833,2382.08,302.32
4198,MT,1070123,Quinolones,201908,3208.5457,44484.2436,24995.45454,2335.76,299.83
4199,MT,1070123,Quinolones,201909,3075.0515,41275.765,24264.748975000002,2267.47,287.35
4200,MT,1070123,Quinolones,201910,3259.0362999999998,53224.2762,25952.851245,2425.22,304.55
4201,MT,1070123,Quinolones,201911,2782.5758,39133.4784,22968.545245,2146.35,260.02
4202,MT,1070123,Quinolones,201912,3012.8757,43275.9405,24489.34045,2288.46,281.54
4203,MT,1070123,Tetracyclines,201901,6795.843,223690.71110000001,173947.220187056,16254.88,635.05
4204,MT,1070123,Tetracyclines,201902,6080.3385,195355.4755,153157.3284941484,14312.12,568.19
4205,MT,1070123,Tetracyclines,201903,6612.6608,210450.81029999998,164938.0477712749,15413.0,617.93
4206,MT,1070123,Tetracyclines,201904,6510.3169,211919.9375,165291.46366405132,15446.02,608.37
4207,MT,1070123,Tetracyclines,201905,6518.5156,212367.51929999999,164413.6768996664,15364.0,609.14
4208,MT,1070123,Tetracyclines,201906,5330.4941,174345.0927,133562.26739171654,12481.02,498.12
4209,MT,1070123,Tetracyclines,201907,5188.7813,175214.9598,133452.65821069252,12470.78,484.88
4210,MT,1070123,Tetracyclines,201908,5003.026,175830.1681,133013.58340424587,12429.75,467.52
4211,MT,1070123,Tetracyclines,201909,5246.6027,174348.5139,135360.22904246688,12649.03,490.28
4212,MT,1070123,Tetracyclines,201910,6123.8533,196042.5127,153390.32242588035,14333.9,572.26
4213,MT,1070123,Tetracyclines,201911,5536.9095,186056.0261,144374.77381685306,13491.42,517.41
4214,MT,1070123,Tetracyclines,201912,6394.9800000000005,206120.8775,162544.00734684215,15189.28,597.59
4215,MT,1070123,Trimethoprim and combinations,201901,4017.8664,116820.1452,145276.642679,13575.7,375.46
4216,MT,1070123,Trimethoprim and combinations,201902,3351.1522,96010.9932,117766.36633,11004.94,313.16
4217,MT,1070123,Trimethoprim and combinations,201903,3946.0981,111916.7265,138554.619715,12947.54,368.75
4218,MT,1070123,Trimethoprim and combinations,201904,4020.4970000000003,107477.4807,143536.39896,13413.07,375.7
4219,MT,1070123,Trimethoprim and combinations,201905,3969.8545,116184.41159999999,142398.82835999998,13306.77,370.97
4220,MT,1070123,Trimethoprim and combinations,201906,3664.2051,97985.2602,127840.78567,11946.36,342.41
4221,MT,1070123,Trimethoprim and combinations,201907,4175.1263,111886.2877,146909.106035,13728.24,390.15
4222,MT,1070123,Trimethoprim and combinations,201908,4193.7882,111422.2418,143185.576046,13380.29,391.9
4223,MT,1070123,Trimethoprim and combinations,201909,3895.2104999999997,101089.5437,134622.171405,12580.07,364.0
4224,MT,1070123,Trimethoprim and combinations,201910,4025.357,108677.9242,140467.58625,13126.3,376.16
4225,MT,1070123,Trimethoprim and combinations,201911,3594.9174,96694.9592,125603.319225,11737.28,335.93
4226,MT,1070123,Trimethoprim and combinations,201912,3582.5433,96318.9267,126636.031155,11833.78,334.78
4227,NC,10501384,Aminoglycosides,201901,685.3136,25480.689000000002,6578.2393812258,62.64,6.53
4228,NC,10501384,Aminoglycosides,201902,593.9457,19462.1021,3161.4550618135,30.11,5.66
4229,NC,10501384,Aminoglycosides,201903,639.2294,15075.933,2605.4827563378,24.81,6.09
4230,NC,10501384,Aminoglycosides,201904,667.9879,24704.7826,4255.79932600776,40.53,6.36
4231,NC,10501384,Aminoglycosides,201905,681.7469,24134.8661,3891.0143746226,37.05,6.49
4232,NC,10501384,Aminoglycosides,201906,658.4324,19320.8131,3422.680360168,32.59,6.27
4233,NC,10501384,Aminoglycosides,201907,698.536,18895.9277,2773.4157070878,26.41,6.65
4234,NC,10501384,Aminoglycosides,201908,668.4288,21917.7412,3480.52513355048,33.14,6.37
4235,NC,10501384,Aminoglycosides,201909,691.8926,19817.729900000002,3091.3067785601997,29.44,6.59
4236,NC,10501384,Aminoglycosides,201910,732.7526,20867.8953,3510.3380247436003,33.43,6.98
4237,NC,10501384,Aminoglycosides,201911,702.0964,21234.9264,3407.8635840726,32.45,6.69
4238,NC,10501384,Aminoglycosides,201912,655.192,19337.4613,3240.52174211434,30.86,6.24
4239,NC,10501384,Broad-spectrum Penicillins,201901,282604.9356,17079166.5276,2635332.0252439184,25095.09,2691.12
4240,NC,10501384,Broad-spectrum Penicillins,201902,269406.7179,17546134.6358,2536512.97254463,24154.08,2565.44
4241,NC,10501384,Broad-spectrum Penicillins,201903,261542.9435,16820184.3262,2429141.1220538523,23131.63,2490.56
4242,NC,10501384,Broad-spectrum Penicillins,201904,229041.1752,14262586.4767,2091061.3300784118,19912.25,2181.06
4243,NC,10501384,Broad-spectrum Penicillins,201905,219907.9705,13085296.68,2009374.8266673503,19134.38,2094.09
4244,NC,10501384,Broad-spectrum Penicillins,201906,178876.2309,9652232.2798,1626300.9454328099,15486.54,1703.36
4245,NC,10501384,Broad-spectrum Penicillins,201907,166035.8457,8214773.1566,1493772.1634705265,14224.53,1581.09
4246,NC,10501384,Broad-spectrum Penicillins,201908,166152.4739,8244042.8249,1487838.055386458,14168.02,1582.2
4247,NC,10501384,Broad-spectrum Penicillins,201909,191522.8469,10719533.1393,1743504.2701155331,16602.61,1823.79
4248,NC,10501384,Broad-spectrum Penicillins,201910,211512.7217,12235163.9283,1916619.5193302594,18251.11,2014.14
4249,NC,10501384,Broad-spectrum Penicillins,201911,229009.9447,14571760.4383,2102002.4119726676,20016.43,2180.76
4250,NC,10501384,Broad-spectrum Penicillins,201912,284541.6402,18858284.5782,2642495.916573169,25163.31,2709.56
4251,NC,10501384,Carbapenems,201901,26.769000000000002,181.3536,170.52110000000002,1.62,0.25
4252,NC,10501384,Carbapenems,201902,9.9098,144.7164,62.8059,0.6,0.09
4253,NC,10501384,Carbapenems,201903,10.079,212.2799,67.08546666666666,0.64,0.1
4254,NC,10501384,Carbapenems,201904,4.049300000000001,26.467100000000002,19.80043333333333,0.19,0.04
4255,NC,10501384,Carbapenems,201905,10.6283,84.8642,67.28353333333334,0.64,0.1
4256,NC,10501384,Carbapenems,201906,8.43,125.416,96.94,0.92,0.08
4257,NC,10501384,Carbapenems,201907,9.8634,158.9721,87.9521,0.84,0.09
4258,NC,10501384,Carbapenems,201908,5.0115,75.3166,38.59246666666667,0.37,0.05
4259,NC,10501384,Carbapenems,201909,6.3152,69.3703,29.495233333333335,0.28,0.06
4260,NC,10501384,Carbapenems,201910,9.9701,159.90709999999999,101.123225,0.96,0.09
4261,NC,10501384,Carbapenems,201911,7.3528,100.761,64.725,0.62,0.07
4262,NC,10501384,Carbapenems,201912,17.519,336.8923,162.1968,1.54,0.17
4263,NC,10501384,Cephalosporins,201901,115979.5696,4711748.0264,862382.69797448,8212.09,1104.42
4264,NC,10501384,Cephalosporins,201902,109131.3929,4607880.1993,811881.0335423,7731.18,1039.21
4265,NC,10501384,Cephalosporins,201903,112508.2187,4781789.5932,816153.30287782,7771.86,1071.37
4266,NC,10501384,Cephalosporins,201904,105393.636,4401980.6974,745664.05336678,7100.63,1003.62
4267,NC,10501384,Cephalosporins,201905,109102.9832,4525752.2678000005,770371.21228291,7335.9,1038.94
4268,NC,10501384,Cephalosporins,201906,95482.5666,3835564.5168,669041.5298728601,6370.98,909.24
4269,NC,10501384,Cephalosporins,201907,96774.8403,3816843.3084,669885.2376933536,6379.02,921.54
4270,NC,10501384,Cephalosporins,201908,95636.3937,3735972.9481,659938.72226122,6284.3,910.7
4271,NC,10501384,Cephalosporins,201909,98109.7195,3924271.7392,689263.59293969,6563.55,934.26
4272,NC,10501384,Cephalosporins,201910,103450.5272,4166862.1256,726034.41376304,6913.7,985.11
4273,NC,10501384,Cephalosporins,201911,101701.6071,4163693.2888,725812.77935708,6911.59,968.46
4274,NC,10501384,Cephalosporins,201912,117755.8276,4891191.3589,854783.377583995,8139.72,1121.34
4275,NC,10501384,Glycopeptides,201901,1007.3767,54649.6684,3405.0617728428897,32.42,9.59
4276,NC,10501384,Glycopeptides,201902,989.9923,53915.3362,3177.1014224169494,30.25,9.43
4277,NC,10501384,Glycopeptides,201903,1052.8718000000001,59200.488,3381.940348438616,32.2,10.03
4278,NC,10501384,Glycopeptides,201904,1084.4448,60552.7994,3757.0861734954397,35.78,10.33
4279,NC,10501384,Glycopeptides,201905,1144.3906,61502.403099999996,3705.881785271101,35.29,10.9
4280,NC,10501384,Glycopeptides,201906,1064.2736,57079.4087,3640.296872929842,34.66,10.13
4281,NC,10501384,Glycopeptides,201907,1100.1354,63850.3922,3717.0306366528725,35.4,10.48
4282,NC,10501384,Glycopeptides,201908,1104.0896,58061.206,3542.788097464836,33.74,10.51
4283,NC,10501384,Glycopeptides,201909,1124.5944,59201.6992,4014.6338719440528,38.23,10.71
4284,NC,10501384,Glycopeptides,201910,1168.5657,57695.9508,3720.0119029097727,35.42,11.13
4285,NC,10501384,Glycopeptides,201911,1023.3849,53617.7669,3177.184353089623,30.25,9.75
4286,NC,10501384,Glycopeptides,201912,1046.2599,54022.1117,3503.981409132955,33.37,9.96
4287,NC,10501384,Glycylcyclines,201911,1.0,10.0,5.0,0.05,0.01
4288,NC,10501384,Lipopeptides,201901,19.3335,127.7596,228.1421063544,2.17,0.18
4289,NC,10501384,Lipopeptides,201902,18.493199999999998,110.0316,196.48496856239998,1.87,0.18
4290,NC,10501384,Lipopeptides,201903,29.878800000000002,214.085,382.29458169,3.64,0.28
4291,NC,10501384,Lipopeptides,201904,12.6297,90.1496,160.98140281439998,1.53,0.12
4292,NC,10501384,Lipopeptides,201905,5.9714,50.7569,90.6373069266,0.86,0.06
4293,NC,10501384,Lipopeptides,201906,7.0677,70.6579,126.1748012406,1.2,0.07
4294,NC,10501384,Lipopeptides,201907,24.401100000000003,182.2733,325.4879836362,3.1,0.23
4295,NC,10501384,Lipopeptides,201908,6.9401,65.5128,116.9871241392,1.11,0.07
4296,NC,10501384,Lipopeptides,201909,3.1017,17.5013,31.2523164282,0.3,0.03
4297,NC,10501384,Lipopeptides,201910,2.2314,26.7768,33.471000000000004,0.32,0.02
4298,NC,10501384,Lipopeptides,201911,9.5544,109.4572,195.4592544408,1.86,0.09
4299,NC,10501384,Lipopeptides,201912,10.3632,128.9031,230.18407031339999,2.19,0.1
4300,NC,10501384,Macrolides,201901,160617.30610000002,2414832.6436,972561.5834992396,9261.27,1529.49
4301,NC,10501384,Macrolides,201902,148791.1054,2271793.1211,902042.0829678492,8589.74,1416.87
4302,NC,10501384,Macrolides,201903,136085.86370000002,2275972.2709,831072.7228877057,7913.94,1295.89
4303,NC,10501384,Macrolides,201904,118058.2001,2087859.7018,733667.8126579976,6986.39,1124.22
4304,NC,10501384,Macrolides,201905,115353.2034,2090404.1234,724136.1009625279,6895.63,1098.46
4305,NC,10501384,Macrolides,201906,95291.9419,1847323.1141,609828.4282749977,5807.12,907.42
4306,NC,10501384,Macrolides,201907,87211.768,1787720.2839,569329.6075044819,5421.47,830.48
4307,NC,10501384,Macrolides,201908,88541.7587,1781917.2765,578534.57328014,5509.13,843.14
4308,NC,10501384,Macrolides,201909,104708.2377,1870677.7283,653122.96382455,6219.4,997.09
4309,NC,10501384,Macrolides,201910,118066.6084,2069174.7629,738468.17879455,7032.1,1124.3
4310,NC,10501384,Macrolides,201911,123867.1887,2036190.9919,753522.6505881839,7175.46,1179.53
4311,NC,10501384,Macrolides,201912,155400.2549,2377623.7538,935334.6790967332,8906.78,1479.81
4312,NC,10501384,Narrow-spectrum Penicillins,201901,15979.6453,649069.6876,113892.456425,1084.55,152.17
4313,NC,10501384,Narrow-spectrum Penicillins,201902,14712.2548,617407.0938,104135.5261375,991.64,140.1
4314,NC,10501384,Narrow-spectrum Penicillins,201903,16033.814,664562.2125,113045.476325,1076.48,152.68
4315,NC,10501384,Narrow-spectrum Penicillins,201904,15191.2584,627102.0252,108043.9103375,1028.85,144.66
4316,NC,10501384,Narrow-spectrum Penicillins,201905,14857.3805,612801.7146,105293.24693750001,1002.66,141.48
4317,NC,10501384,Narrow-spectrum Penicillins,201906,13886.4162,563274.0228,99208.1239,944.71,132.23
4318,NC,10501384,Narrow-spectrum Penicillins,201907,13933.9854,561591.2462,100987.6811125,961.66,132.69
4319,NC,10501384,Narrow-spectrum Penicillins,201908,14145.763500000001,570238.2577,101494.942825,966.49,134.7
4320,NC,10501384,Narrow-spectrum Penicillins,201909,13258.660600000001,548166.5709,94448.86505000001,899.39,126.26
4321,NC,10501384,Narrow-spectrum Penicillins,201910,14408.7682,592800.5296,103342.0063375,984.08,137.21
4322,NC,10501384,Narrow-spectrum Penicillins,201911,13593.773,564984.0096,95728.60395,911.58,129.45
4323,NC,10501384,Narrow-spectrum Penicillins,201912,14220.5984,600496.11,99777.2847625,950.13,135.42
4324,NC,10501384,Others,201901,261.56010000000003,48530.5899,3562.6711732869235,33.93,2.49
4325,NC,10501384,Others,201902,223.3264,41639.7798,3021.822829493455,28.78,2.13
4326,NC,10501384,Others,201903,281.6401,58433.3605,4215.78411061391,40.15,2.68
4327,NC,10501384,Others,201904,266.7838,52338.501299999996,3828.923883609383,36.46,2.54
4328,NC,10501384,Others,201905,283.714,54217.9103,4064.8709327953998,38.71,2.7
4329,NC,10501384,Others,201906,265.2765,48818.1006,3603.017119087124,34.31,2.53
4330,NC,10501384,Others,201907,278.8725,55495.2431,3949.5346543640435,37.61,2.66
4331,NC,10501384,Others,201908,272.4138,46185.8292,3288.0777589572645,31.31,2.59
4332,NC,10501384,Others,201909,258.3845,48870.6533,3507.37866530655,33.4,2.46
4333,NC,10501384,Others,201910,307.9933,57261.4581,3915.411082662666,37.28,2.93
4334,NC,10501384,Others,201911,283.42719999999997,51468.0039,3728.8153103961413,35.51,2.7
4335,NC,10501384,Others,201912,269.7428,49335.4862,3515.2499305888696,33.47,2.57
4336,NC,10501384,Oxazolidinones,201901,297.8466,7762.145,3214.81075194434,30.61,2.84
4337,NC,10501384,Oxazolidinones,201902,286.0842,7181.2646,3167.66830137304,30.16,2.72
4338,NC,10501384,Oxazolidinones,201903,270.9862,9912.9765,2898.58560576542,27.6,2.58
4339,NC,10501384,Oxazolidinones,201904,285.4388,7079.7349,3010.44910161678,28.67,2.72
4340,NC,10501384,Oxazolidinones,201905,298.1719,8245.6175,3100.7727031102,29.53,2.84
4341,NC,10501384,Oxazolidinones,201906,344.2458,13602.5667,3749.04530878338,35.7,3.28
4342,NC,10501384,Oxazolidinones,201907,359.0032,10995.2851,3865.74220504204,36.81,3.42
4343,NC,10501384,Oxazolidinones,201908,393.5421,9467.4127,4137.84280209466,39.4,3.75
4344,NC,10501384,Oxazolidinones,201909,357.7532,8897.3606,3589.31000285876,34.18,3.41
4345,NC,10501384,Oxazolidinones,201910,381.9671,13271.6549,3917.7121080777,37.31,3.64
4346,NC,10501384,Oxazolidinones,201911,343.19079999999997,9134.3407,3569.1067031881003,33.99,3.27
4347,NC,10501384,Oxazolidinones,201912,375.3292,12144.3485,4037.31475596592,38.45,3.57
4348,NC,10501384,Polymyxins,201901,7.6932,358.58389999999997,358.58389999999997,3.41,0.07
4349,NC,10501384,Polymyxins,201902,4.0222,255.12040000000002,255.12040000000002,2.43,0.04
4350,NC,10501384,Polymyxins,201903,3.1494,180.582,180.582,1.72,0.03
4351,NC,10501384,Polymyxins,201904,5.505,209.62030000000001,209.62030000000001,2.0,0.05
4352,NC,10501384,Polymyxins,201905,4.1562,126.646,126.646,1.21,0.04
4353,NC,10501384,Polymyxins,201906,3.1939,129.86700000000002,129.86700000000002,1.24,0.03
4354,NC,10501384,Polymyxins,201907,4.2005,194.64849999999998,194.64849999999998,1.85,0.04
4355,NC,10501384,Polymyxins,201908,4.1594,177.8182,177.8182,1.69,0.04
4356,NC,10501384,Polymyxins,201909,3.1209,120.6849,120.6849,1.15,0.03
